10590706,权力的游戏 第三季 Game of Thrones Season 3,丹尼尔·米纳汉,丹尼尔·米纳汉,剧情/奇幻/冒险,麦茜·威廉姆斯 / 艾米莉亚·克拉克 / 理查德·麦登 / 伊萨克·亨普斯特德-怀特 / 斯蒂芬·迪兰 / 彼特·丁克拉奇 / 尼古拉·科斯特-瓦尔道 / 杰克·格里森 / 基特·哈灵顿 / 苏菲·特纳 / 托马斯·布罗迪-桑斯特 / 约瑟夫·戴浦西 / 娜塔丽·特纳 / 汉娜·穆雷 / 娜塔莉·多默尔,2013,3,,84334,9.4
26685451,流浪猫鲍勃 A Street Cat Named Bob,罗杰·斯波蒂伍德,罗杰·斯波蒂伍德,,琼安·弗洛加特 / 露塔·格德米纳斯 / 安东尼·海德 / 卡罗琳·古多尔 / 卢克·崔德威 / Darren Evans / 鲁斯·西恩,2016,11,100,,
1309015,摩托日记 Diarios de motocicleta,沃尔特·塞勒斯,沃尔特·塞勒斯,剧情/传记/冒险,盖尔·加西亚·贝纳尔 / 罗德里格·德拉·塞纳 / 梅赛黛斯·莫朗 / Jean Pierre Noher / Lucas Oro / 米娅·梅斯特罗,2004,1,126,30068,8.4
3432861,黑色弥撒 Black Mass,斯科特·库珀,斯科特·库珀,剧情/传记/犯罪,约翰尼·德普 / 乔尔·埃哲顿 / 本尼迪克特·康伯巴奇 / 杰西·普莱蒙 / 凯文·贝肯 / 彼得·萨斯加德 / 达科塔·约翰逊 / 寇瑞·斯托尔 / W·厄尔·布朗 / 朱诺·坦普尔 / 亚当·斯科特 / 朱丽安妮·尼科尔森 / 大卫·哈伯 / 布拉德·卡特 / 詹姆斯·拉索 / 埃里卡·麦克德莫特 / 杰瑞米·斯特朗 / 布雷顿·曼雷,2015,9,122,9436,6.4
1292658,欢乐满人间 Mary Poppins,罗伯特·斯蒂文森,罗伯特·斯蒂文森,喜剧/歌舞/家庭/奇幻,朱莉·安德鲁斯 / 迪克·范·戴克 / David Tomlinson,1964,12,139,2503,8.3
1292699,东方快车谋杀案 Murder on the Orient Express,西德尼·吕美特,西德尼·吕美特,剧情/悬疑,阿尔伯特·芬尼 / 劳伦·白考尔 / 马丁·鲍尔萨姆 / 英格丽·褒曼 / 杰奎琳·比塞特 / 让-皮埃尔·卡塞尔 / 肖恩·康纳利 / 约翰·吉尔古德 / 温蒂·希勒 / 安东尼·博金斯 / 瓦妮莎·雷德格瑞夫 / 理查德·威德马克 / 麦克尔·约克,1974,11,128,28087,8.3
26170816,真实的人类 第一季 Humans Season 1,China Moo-Young,China Moo-Young,科幻,威廉·赫特 / 科林·摩根 / 嘉玛·陈 / 凯瑟琳·帕金森 / 尼尔·马斯克尔 / 丽贝卡·弗朗特 / 汤姆·古德曼-希尔 / 威尔·图德 / 露丝·布莱德利 / 艾米丽·伯林顿 / 露西 克劳斯,2015,6,,15407,8.4
26291438,"疯狂汽车秀-巴塔哥尼亚特辑(下) ""Top Gear"" Patagonia Special: Part 2",James Bryce (as Robert Leroy Bryce),James Bryce (as Robert Leroy Bryce),喜剧/脱口秀,杰里米·克拉克森 / 理查德·哈蒙德 / James May,2015,,,172,9.4
26779149,Adult Life Skills,Rachel Tunnard,Rachel Tunnard,喜剧,茱蒂·威泰克 / 爱德华·霍格 / 爱丽丝·洛维 / Brett Goldstein / Rachael Deering / Lorraine Ashbourne / 伊莲恩·戴维斯,2016,4,96,,
3749943,到也门钓鲑鱼 Salmon Fishing in the Yemen,莱塞·霍尔斯道姆,莱塞·霍尔斯道姆,剧情/喜剧/爱情,伊万·麦克格雷格 / 艾米莉·布朗特 / 克里斯汀·斯科特·托马斯 / 阿马尔·维克德 / 凯瑟琳·斯戴曼 / 汤姆·米森 / 康勒斯·希尔 / 汤姆·比尔德,2011,9,107,12115,7
10827175,揭秘莎士比亚 第一季 Shakespeare Uncovered Season 1,,,纪录片,伊桑·霍克 / 德里克·雅各比 / 崔佛·纳恩 / 杰瑞米·艾恩斯 / 大卫·田纳特 / 乔莉·理查德森 / 本·卫肖 / 汤姆·希德勒斯顿 / 裘德·洛 / 瓦妮莎·雷德格瑞夫 / 海伦·米伦 / 西蒙·拉塞尔·比尔,2012,1,,1502,9.4
1768196,海上谜案 Poirot: The Problem at Sea,Renny Rye,Renny Rye,悬疑/犯罪,大卫·苏切特 / 休·弗拉瑟 / John Normington / Melissa Greenwood / Dorothea Phillips,1989,2,50,427,7.6
11527458,超能少年 第四季 Misfits Season 4,Nirpal Bhogal,Nirpal Bhogal,剧情/喜剧/奇幻,Joseph Gilgun / Nathan Stewart-Jarrett / Matthew McNulty,2012,10,,1090,6.9
4099242,超时空来电 The Caller,Matthew Parkhill,Matthew Parkhill,悬疑/惊悚/犯罪,史蒂芬·莫耶 / 蕾切尔·勒费夫尔,2011,6,92,3375,6.9
25900915,低俗怪谈 第二季 Penny Dreadful Season 2,布莱恩·柯克,布莱恩·柯克,剧情/恐怖,提摩西·道尔顿 / 乔什·哈奈特 / 伊娃·格林 / 比莉·派佩 / 利夫·卡内 / 哈里·崔德威 / 海伦·麦克洛瑞 / 罗里·金奈尔 / 西蒙·拉塞尔·比尔 / 乔尼·波查普 / Sarah Greene,2015,5,,2951,8.1
1900848,末代独裁 The Last King of Scotland,凯文·麦克唐纳,凯文·麦克唐纳,剧情/传记/历史,福里斯特·惠特克 / 詹姆斯·麦卡沃伊 / 凯丽·华盛顿 / 吉莲·安德森 / 西蒙·迈克伯尼,2006,9,121,16910,7.9
5112659,探长艾霖 Alleyn Mysteries,John Woods,John Woods,悬疑/犯罪,帕特里克·麦拉海德 / 贝琳达·朗 / 威廉姆·西蒙斯 / 西蒙·威廉姆斯,1990,12,100,,
1307612,返乡记 The Return of the Native,Jack Gold,Jack Gold,剧情,凯瑟琳·泽塔-琼斯 / 斯蒂文·麦金托什 / 克里夫·欧文 / 雷·史蒂文森,1994,12,,,
2999813,团圆 Reunion,Jerry Schatzberg,Jerry Schatzberg,剧情,Jason Robards / 汀斯利·安霍尔特 / 萨缪尔·韦斯特,1989,5,110,,
26706011,布朗神父 第四季 Father Brown Season 4,Paul Gibson,Paul Gibson,剧情/悬疑/犯罪,马克·威廉姆斯 / Sorcha Cusack / 南茜·卡罗尔 / Alex Price,2016,1,,48,8
1308422,安然无恙 Safe,托德·海因斯,托德·海因斯,剧情,朱丽安·摩尔 / Peter Friedman / 山德·贝克利,1995,6,119,331,7
26702315,The Big Fat Quiz of Everything,,,喜剧,Jimmy Carr / 诺尔·费丁 / 乔纳森·罗斯 / 理查德·艾欧阿德 / 杰克·怀特霍尔,2016,1,,,
6521917,平凡人物的号角 The Beat Is the Law: Fanfare for the Common People,Eve Wood,Eve Wood,纪录片/音乐,Pulp / 贾维斯·考科尔 / Steve Mackey,2011,,91,,
1293897,布朗夫人 Mrs. Brown,约翰·麦登,约翰·麦登,剧情/爱情/传记/历史,朱迪·丹奇 / 比利·康诺利 / 杰弗里·帕尔默 / 安东尼·舍尔 / 杰拉德·巴特勒,1997,7,105,235,7.6
20388455,爱丁保罗夫：自然探索60年 Attenborough: 60 Years in the Wild,艾雷斯泰·法瑟吉尔,艾雷斯泰·法瑟吉尔,纪录片,戴维·爱丁保罗夫 David Attenborough,2012,11,,236,9.6
4091506,瘦身十律 10 Things You Need to Know About Losing Weight,Chris Salt,Chris Salt,纪录片,迈克尔·莫斯利,2009,5,59,1169,8
24379816,耶路撒冷 Jerusalem,Daniel Ferguson,Daniel Ferguson,纪录片,本尼迪克特·康伯巴奇,2009,,,1225,8.3
3055450,看不见的世界 The World Unseen,谢米姆·萨尔弗,谢米姆·萨尔弗,剧情/同性,丽莎·蕾 / 茜多·塞丝 / Parvin Dabas / 南达娜·森 / David Dennis,2007,9,94,7218,7.9
24748843,神秘博士 第八季 Doctor Who Season 8,本·维特利,本·维特利,科幻/悬疑/奇幻,马特·史密斯 / 彼得·卡帕尔蒂 / 杰克·科尔曼,2014,8,,2784,8.6
1862913,我的家人和其他动物 My Family and Other Animals,谢雷·福克森,谢雷·福克森,剧情/喜剧,Eugene Simon / 马修·古迪 / 拉塞尔·托维 / 塔姆金·莫钦特 / 欧米德·吉亚李利 / 艾美达·斯丹顿 / Chris Langham,2005,12,90,709,8.4
5176739,冲撞 Collision,马克·埃文斯,马克·埃文斯,剧情/惊悚,道格拉斯·韩歇尔,2009,11,,,
3212397,根西岛文学与土豆皮馅饼俱乐部 The Guernsey Literary and Potato Peel Pie Society,迈克·内威尔,迈克·内威尔,剧情/爱情,裴淳华,2009,,,,
1856493,憨豆先生卡通版 第一季 Mr. Bean: The Animated Series Season 1,Alexei Alexeev,Alexei Alexeev,喜剧/动画,Rowan Atkinson (Voice),2002,1,,1019,7.8
4933235,是，大臣  第三季 Yes Minister Season 3,Sydney Lotterby,Sydney Lotterby,喜剧,保罗·爱丁顿 / 奈杰尔·霍桑 / 德里克·福德斯 / 伊莲诺·布罗 / 约翰·内特尔顿 / 戴安娜·霍迪诺特 / Talla Hayes / Richard Simpson / Peter Howell / Jeffrey Segal / Donald Pelmear,1982,11,,4326,9.8
25662566,野生摄影实录 Wild Cameramen at Work,,,纪录片,大卫·艾登堡,2013,6,,84,9.2
1308837,亚瑟王 King Arthur,安东尼·福奎阿,安东尼·福奎阿,动作/历史/战争/冒险,克里夫·欧文 / 凯拉·奈特莉 / 麦斯·米科尔森 / 乔尔·埃哲顿 / 休·丹西 / 艾恩·格拉法德 / 斯特兰·斯卡斯加德 / 蒂尔·施威格 / 肖恩·吉尔德 / Ivano Marescotti / 肯·斯托特,2004,7,126,20865,6.8
3105365,重返科索沃 James Blunt: Return to Kosovo,Steven Cantor,Steven Cantor,纪录片,James Blunt,2007,11,49,140,8.9
1292001,海上钢琴师 La leggenda del pianista sull'oceano,朱塞佩·托纳多雷,朱塞佩·托纳多雷,剧情/音乐,蒂姆·罗斯 / 普路特·泰勒·文斯 / 比尔·努恩 / 梅兰尼·蒂埃里 / 阿尔贝托·巴斯克斯,1998,10,165,514844,9.2
25841320,杀死汝伴 Kill Your Friends,欧文·哈里斯,欧文·哈里斯,喜剧/惊悚/犯罪,尼古拉斯·霍尔特 / 艾德·斯克林 / 汤姆·莱利 / 詹姆斯·柯登 / 罗姗娜·阿奎特 / 克雷格·罗伯兹 / 乔治雅·金 / 约瑟夫·马勒 / 莫里兹·布雷多 / 布隆森·韦伯 / 吉姆·皮多克 / 黛博拉·罗桑 / 爱德华·霍格 / 戴米恩·莫隆尼 / 阿尔·韦弗 / 大卫·艾弗里,2015,11,103,2461,6.4
3067590,鸟鸣 Birdsong,菲利普·马丁,菲利普·马丁,剧情/爱情/历史/战争,埃迪·雷德梅恩 / 克蕾曼丝·波西 / 马修·古迪 / 罗里·基南 / 托马斯·图尔格斯 / 理查德·麦登 / 约瑟夫·马勒 / Simon Nehan / Daniel Cerqueira / 尼古拉斯·莫斯 / 玛丽-乔西·克罗兹 / 马修·奥布瑞 / Paul Rattray / Misi Dunai / 皮洛斯卡·莫尔纳 / 罗兰·拉斐特 / Clara Grebot / 乔治·麦凯 / Sean McKenzie / 安东尼·安德鲁斯 / Máté Szabó / Gyula Kormos / Océane Bersegeay Holliday,2012,1,,5098,7.8
11524471,莎士比亚研究 Simon Schama's Shakespeare,,,纪录片,西蒙·沙玛,2012,6,,73,8.9
3871785,路德 第一季 Luther Season 1,布莱恩·柯克,布莱恩·柯克,剧情/犯罪,伊德里斯·艾尔巴 / 露丝·威尔森 / 斯蒂文·麦金托什 / 因迪拉·瓦玛 / 保尔·麦克盖恩 / 莎卡亚·瑞丝 / 沃伦·布朗,2010,5,,836,8.3
26279246,丘吉尔-逝世50周年纪念 Churchill: The Nation’s Farewell,John Hayes Fisher,John Hayes Fisher,纪录片/历史,Jeremy Paxman,28,,,,
2046839,有关时间旅行的热门问题 Frequently Asked Questions About Time Travel,嘉瑞斯·贾里维克,嘉瑞斯·贾里维克,喜剧/科幻,安娜·法瑞丝 / 克里斯·奥多德 / 马克·伍顿 / Dean Lennox Kelly / John Warman,2009,4,83,36379,7.8
11606340,隆胸？还是隆凶？ Are My Fake Breasts Safe?,Lucy Wallace,Lucy Wallace,纪录片,,2012,5,60,4023,7.6
26827964,诺福克人家 Normal for Norfolk,,,纪录片,,2012,,,,
26284470,摇破天惊 The Beat Beneath My Feet,John Williams,John Williams,剧情/喜剧/音乐/家庭/儿童,Luke Perry / Nicholas Galitzine / Lisa Dillon,2012,,89,,
5914577,雀起乡到烛镇 第四季 Lark Rise to Candleford Season 4,苏珊·塔利,苏珊·塔利,剧情,本·奥德里基 / 琳达·巴塞特 / Ruby Bentall / Claudie Blakley / John Dagleish,2011,1,,216,8.9
1308714,救命呐！唐吉诃德 Lost in La Mancha,吉斯·富顿,吉斯·富顿,纪录片,杰夫·布里吉斯 / 约翰尼·德普 / 特瑞·吉列姆,2002,8,93,227,7.6
3716265,赤道系列：丰富的珊瑚礁 Equator: Reefs of Riches,,,纪录片,,2005,,,318,8.6
2995871,古罗马：一个帝国的兴起和衰亡 Ancient Rome: The Rise and Fall of an Empire,Nick Murph/ Nick Green/ Christopher Spencer/ Andrew Grieve/ Tim Dunn/ Arif Nurmohamed,Nick Murph/ Nick Green/ Christopher Spencer/ Andrew Grieve/ Tim Dunn/ Arif Nurmohamed,历史,西恩·帕特维 / 凯瑟琳·麦克马克 / 麦克·辛 / 詹姆斯·达西,2006,9,,1693,8.8
1306536,爱的初体验 Get Real,Simon Shore,Simon Shore,剧情/喜剧/爱情/同性/运动,本·西尔弗斯通 / Brad Gorton / Charlotte Brittain / Stacy Hart,1999,9,108,3377,7.5
1294979,足迹 Sleuth,约瑟夫·L·曼凯维奇,约瑟夫·L·曼凯维奇,悬疑/惊悚,劳伦斯·奥利弗 / 迈克尔·凯恩 / 亚历克·考索恩 / John Matthews,1972,12,138,3028,8.4
1768222,约翰尼·韦弗利历险记 Poirot: The Adventure of Johnnie Waverly,兰尼·雷,兰尼·雷,悬疑/犯罪,大卫·苏切特 / 休·弗雷特 / 菲利普·杰克森,1989,1,52,535,6.8
26664346,牧群 The Herd,Melanie Light,Melanie Light,惊悚/恐怖/短片,,1989,,20,102,7.1
1300614,卖花女 Pygmalion,安东尼·阿斯奎斯,安东尼·阿斯奎斯,剧情/喜剧/爱情,莱斯利·霍华德 / 温蒂·希勒,1938,3,96,771,8.3
2133340,年轻的维多利亚 The Young Victoria,让-马克·瓦雷,让-马克·瓦雷,剧情/爱情/传记/历史,艾米莉·布朗特 / 鲁伯特·弗兰德 / 保罗·贝坦尼 / 米兰达·理查森 / 吉姆·布劳德本特 / 托马斯·克莱舒曼 / 马克·斯特朗 / 加斯帕·克里斯滕森,2009,3,105,28738,7.3
2065093,地铁故事 Tube Tales,Ewan McGregor,Ewan McGregor,,Dexter Fletcher / Kelly Macdonald / Jason Flemyng / Stephen Da Costa / Joao Costa Menezes / Ray Panthaki / Simon Pegg / Rachel Weisz / Ray Winstone / Denise Van Outen,1999,11,,146,7.7
26266627,巨富与我们 The Super Rich and Us,,,纪录片,Jacques Peretti,8,,,221,8.1
1306860,高斯福庄园 Gosford Park,罗伯特·奥特曼,罗伯特·奥特曼,剧情/喜剧/悬疑,玛吉·史密斯 / 迈克尔·刚本 / 克里斯汀·斯科特·托马斯 / 卡米拉·拉瑟福德 / 克里夫·欧文 / 海伦·米伦 / 艾米丽·沃森 / 瑞恩·菲利普 / 斯蒂芬·弗雷 / 娜塔莎·怀特曼 / 汤姆·霍兰德 / 杰瑞米·诺森 / 劳伦斯·福克斯 / 凯莉·麦克唐纳,2001,11,137,10867,7.8
3986713,阿尔法9号上的可怕生物！ The Terrible Thing of Alpha-9!,Jake Armstrong,Jake Armstrong,科幻/动画/惊悚/短片,Paul Villeco,2009,2011,,3466,8.3
1292638,007之霹雳弹 Thunderball,特伦斯·杨,特伦斯·杨,动作/惊悚/冒险,肖恩·康纳利 / 克劳迪娜·奥格尔 / 阿道夫·赛利 / 卢仙娜·帕鲁兹 / Rik Van Nutter / 盖·唐尔曼,1965,12,130,3795,6.8
1300356,虎胆忠魂 Odd Man Out,卡罗尔·里德,卡罗尔·里德,剧情/爱情/惊悚/犯罪/黑色电影,詹姆斯·梅森 / 罗伯特·牛顿 / 凯思琳·赖安 / F.J. McCormick / 西里尔·库萨克 / 威廉·哈特奈尔 / 费伊·康普顿 / 罗伯特·比提 / 丹·奥赫里奇,1947,4,116,448,8
1303036,暴雨将至 Пред дождот,米尔科·曼彻夫斯基,米尔科·曼彻夫斯基,剧情/战争,凯特琳·卡特利吉 / 拉德·舍博德兹加 / 格莱戈尔·科林  / 拉宾娜·米特威斯卡 / 杰伊·维利尔斯 / 米莉察·斯托扬诺娃,1994,9,113,14889,8.7
2056638,英皇情人 Wallis & Edward,Dave Moore,Dave Moore,爱情,Joely Richardson / David Westhead / Lisa Kay / 斯蒂芬·坎贝尔·莫尔,2005,12,94,84,7.1
25444447,黄飞鸿之英雄有梦,周显扬,周显扬,剧情/动作/爱情/武侠,彭于晏 / 井柏然 / 王珞丹 / 洪金宝 / 杨颖 / 梁家辉 / 王祖蓝 / 张晋 / 冯嘉怡 / 秦俊杰 / 文峰 / 高泰宇,2014,11,131,40602,5.4
1308881,斯坦利·库布里克：电影人生 Stanley Kubrick: A Life in Pictures,Jan Harlan,Jan Harlan,纪录片/传记,汤姆·克鲁斯 / 肯·亚当 / 玛格丽特·亚当斯 / 布莱恩·奥尔迪斯 / 伍迪·艾伦 / 史蒂文·伯克夫 / Louis C. Blau / 约翰·凯利 / 米兰拉·坎农诺 / 沃尔特·卡洛斯 / 亚瑟·克拉克 / 亚力克斯·考克斯 / 艾伦·达维奥 / Ed Di Giulio / 凯尔·杜拉,2001,6,142,1034,8.5
1849371,太阳浩劫 Sunshine,丹尼·博伊尔,丹尼·博伊尔,剧情/科幻/灾难,基里安·墨菲 / 杨紫琼 / 特洛伊·格雷提 / 萝丝·拜恩 / 真田广之 / 本德里克特·王 / 克里斯·埃文斯 / 克利夫·柯蒂斯 / 马克·斯特朗 / 西尔维·麦克唐纳 / 帕洛玛·巴尔扎,2007,4,107,11570,6.9
25945379,谁在引导我们消费 第一季 The Men Who Made Us Spend Season 1,迈克尔·莱德福,迈克尔·莱德福,纪录片,Jacques Peretti,2014,7,,,
4154964,摄影艺术百年史 The Genius of Photography,大卫·伯恩,大卫·伯恩,纪录片,,2007,10,,1311,9.2
22507437,摩斯探长前传 第一季 Endeavour Season 1,爱德华·巴瑟杰特,爱德华·巴瑟杰特,剧情/悬疑/犯罪,肖恩·埃文斯 / 罗杰·阿拉姆 / 西恩·里格比 / 杰克·拉斯基 / 安东·莱瑟 / 詹姆斯·布雷肖,2013,4,,4358,8.8
25837797,开膛街 第三季 Ripper Street Season 3,汤姆·森兰,汤姆·森兰,剧情/悬疑,马修·麦克费登 / 杰罗姆·弗林 / 亚当·罗森博格,2014,11,,466,8.6
3066083,黑暗侵袭2 The Descent: Part 2,约翰·哈里斯,约翰·哈里斯,惊悚/恐怖/冒险,Michael J. Reynolds / 肖娜·麦克唐纳 / Jessika Williams / 道格拉斯·霍奇斯 / 乔希·达拉斯 / 安娜·斯科莱姆  / Gavan O'Herlihy / Krysten Cummings / Doug Ballard / Josh Cole / 萨斯基亚·马尔德 / 娜塔莉·杰克逊·门多萨 / Alex Reid / 诺拉简·努恩 / 玛安娜·本灵,2009,8,94,22326,6.7
1298854,24小时  第一季 24 Season 1,Stephen Hopkins,Stephen Hopkins,剧情/动作/悬疑/惊悚/犯罪,基弗·萨瑟兰 / 卡洛斯·博纳德 / 伊丽莎·库斯伯特 / 丹尼斯·海斯伯特 / 莱斯利·霍普 / 莎拉·克拉克 / 山德·贝克利 / 佩妮·约翰逊,2001,11,,20046,8.7
1294000,我的左脚 My Left Foot,吉姆·谢里丹,吉姆·谢里丹,剧情/传记,丹尼尔·戴-刘易斯 / 布兰达·弗里克 / Alison Whelan / 科斯汀·谢里丹 / 费奥纳·肖,1989,9,103,8502,8.3
1307332,冷山 Cold Mountain,安东尼·明格拉,安东尼·明格拉,剧情/爱情/战争,裘德·洛 / 妮可·基德曼 / 蕾妮·齐薇格 / 菲利普·塞默·霍夫曼 / 娜塔莉·波特曼 / 乔瓦尼·瑞比西 / 唐纳德·萨瑟兰 / 杰克·怀特,2004,4,154,81457,8
1920805,成为简·奥斯汀 Becoming Jane,朱里安·杰拉德,朱里安·杰拉德,剧情/爱情/传记,安妮·海瑟薇 / 詹姆斯·麦卡沃伊 / 朱丽·沃特斯 / 詹姆斯·克伦威尔 / 玛吉·史密斯 / 劳伦斯·福克斯,2007,3,120,139072,8.2
24380750,复仇女神 Marple: Nemesis,尼古拉斯·温丁·雷弗恩,尼古拉斯·温丁·雷弗恩,悬疑/犯罪,杰拉尔丁·麦克伊万 / 丹·史蒂文斯 / 李·恩格里比 / 劳拉·米歇尔·凯利 / 阿曼达·伯顿,2007,2,93,342,8.1
4304293,非洲失落的帝国 Lost Kingdoms of Africa,,,纪录片,,2010,,,72,7.7
1303535,战场上的快乐圣诞 Merry Christmas Mr. Lawrence,大岛渚,大岛渚,剧情/同性/战争,大卫·鲍伊 / 汤姆·康蒂 / 坂本龙一 / 北野武 / 杰克·汤普森 / 约翰尼·大仓 / 阿利斯泰尔·布朗宁 / 内田裕也 / 金田龙之介 / 内藤刚志 / 户浦六宏 / 三上宽,1983,5,123,19302,8.7
1443649,茶花女 La Traviata,Humphrey Burton,Humphrey Burton,,Angela Gheorghiu / Frank Lopardo / Leo Nucci / Georg Solti,1983,,,788,8.8
19976842,睡眠十律 10 Things You Need to Know About Sleep,,,纪录片,,2010,,50,931,7.9
24752793,地平线系列：小猫日记 Horizon: Little Cat Diaries,Helen Sage,Helen Sage,纪录片,Dr John Bradshaw / Dr Sarah Ellis / Prof Alan Wilson,2013,6,30,413,8.1
1469599,歌门鬼城 Gormenghast,Andy Wilson,Andy Wilson,剧情/喜剧/悬疑/奇幻/冒险,乔纳森·莱斯·梅耶斯 / 克里斯托弗·李 / 斯蒂芬·弗雷,2000,1,,1430,7.8
10573660,Cockroach,will sharpe,will sharpe,短片,福田知盛,2000,,,,
4881338,现代英国的建成 Andrew Marr's The Making of Modern Britain,,,纪录片/历史,安德鲁·马尔,2009,10,,,
22497885,查克·诺里斯对共产主义 Chuck Norris vs Communism,Ilinca Calugareanu,Ilinca Calugareanu,纪录片/历史,Irina Margareta Nistor / Ana Maria Moldovan / Dan Chiorean,2015,,78,,
1295973,魔鬼营业员 Rogue Trader,James Dearden,James Dearden,剧情/惊悚/历史/犯罪,伊万·麦克格雷格,1999,6,101,1424,6.9
26022133,19号海滩 Beach 19,安东尼奥·达·席尔瓦,安东尼奥·达·席尔瓦,纪录片/短片,,2014,8,13,83,5.2
3130431,四签名 The Sign of Four,彼德·哈蒙德,彼德·哈蒙德,剧情/悬疑/惊悚,杰瑞米·布雷特 Jeremy Brett / 爱德华·哈德威克 / Robin Hunter / 罗莎莉·威廉姆斯 / 詹妮·西格芙,1987,12,103,665,9
25830958,肖邦拯救人生 Chopin Saved My Life,James Kent,James Kent,纪录片,朗朗,2012,9,52,114,7.6
4913185,杀戮 Carnage,罗曼·波兰斯基,罗曼·波兰斯基,剧情/喜剧,朱迪·福斯特 / 凯特·温丝莱特 / 克里斯托弗·沃尔兹 / 约翰·C·赖利,2011,9,80,34546,8.2
4906318,泡泡宝宝 Boohbah,,,儿童,,2006,,,34,7
10793610,法老与众神 Exodus: Gods and Kings,雷德利·斯科特,雷德利·斯科特,剧情/动作/冒险,克里斯蒂安·贝尔 / 乔尔·埃哲顿 / 本·金斯利 / 亚伦·保尔 / 约翰·特托罗 / 西格妮·韦弗 / 本·门德尔森 / 玛利亚·瓦沃德 / 西娅姆·阿巴斯 / 艾萨克·安德鲁斯 / 艾文·布莱纳 / 因迪拉·瓦玛 / 格什菲·法拉哈尼 / 加桑·马苏德 / 塔拉·菲茨杰拉德 / 达尔·萨利姆 / 安德鲁·塔伯特 / 菲利普·阿迪提 / 埃那姆·埃利奥特 / 豪尔赫·苏盖特 / 詹妮娜·法西奥,2014,12,151,15112,6.5
25749950,柜外 Stephen Fry: Out There,Fergus O'Brien,Fergus O'Brien,纪录片,Stephen Fry,2013,10,,292,9
